key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_findagrave,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
d001a867,d001a867-6014-41ff-827b-21f617410f64,588731,,,cunnin005joh,,,,,,,Cunningham,John,John,,,,,,,,,,,,,,,,,,,,,,2011,2014,,
d001c244,d001c244-3c27-4364-a8a7-cee257b08da9,,,,chirri001mar,,,,,,,Chirrick,Mark,Mark L.,,,,1958,,,,,,1981,1981,,,,,,,,,,,,,,
d001e16b,d001e16b-d7a5-4eb1-af73-bea8c0ed8d95,,,,avayzi000joh,,,,,,,Avayzian,John,John,,,,,,,,,,,,,,,,,,,,,,,,,
d001e3b2,d001e3b2-ddcc-401d-88fe-6f868eb67477,,,,choi--000dan,,,,,,,Choi,Daniel,Daniel,,,,,,,,,,,,,,,,,,,,,,,,,
d001e6bc,d001e6bc-b825-4ced-8406-1d11428fc33f,,,,cheath000edm,,,,,,,Cheatham,Edmund,Edmund,,,,1991,4,1,,,,2015,2016,,,2012,2013,,,,,,,,,,
d0020755,d0020755-8d90-4ed9-af09-7db193fc43e2,,lapir901,,lapier001ric,,,,,,,LaPierre,Richard,Richard,,,,,,,,,,,,,,,,,,,,,,1979,1979,1979,1979
d0020cb0,d0020cb0-bb46-4779-8c30-34b4f338120f,,,,ryan--005pau,,,,,,,Ryan,Paul,Paul R.,,,,,,,,,,,,,,,,,,,,,,,,,
d002302e,d002302e-520c-4fa1-b58e-e6122c1e405e,,,,haywor001---,,,,,,,Hayworth,,,,,,,,,,,,1923,1923,,,,,,,,,,,,,,
d00255be,d00255be-4c8c-4b83-bee1-f550f89fe936,,,,berzew001oli,,,,,,,Berzewski,Oliver,Oliver,,,,,,,,,,1995,1995,,,,,,,,,,,,,,
d002796b,d002796b-74bf-4ea8-b6af-71f0e54e4569,,,,westra000bry,,,,,,,Westra,Bryant,Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
d00285e8,d00285e8-bd97-4a35-b6a2-68a767b8d9f2,,,,bell--004joh,,,,,,,Bell,John,John,Jr.,,,,,,,,,1884,1887,,,,,,,,,,,,,,
d002d026,d002d026-8de0-4f2c-b515-e63e9ad50678,,,,ruff--001gro,,,,,,,Ruff,Grover,Grover,,,,,,,,,,1910,1910,,,,,,,,,,,,,,
d003288b,d003288b-b4ed-4be0-a1fd-2b8c3b68265f,,,,mellen001cha,,,,,,,Mellen,Charles,Charles Richard,,,,1934,,,,,,1957,1957,,,,,,,,,,,,,,
d0032aa1,d0032aa1-3f1e-4e8b-9b61-020903881e9c,,,,jackso002jar,,,,,,,Jackson,Jared,Jared,,,,2000,8,2,,,,,,,,,,,,,,,,,,,
d00352ce,d00352ce-284b-492a-8f78-2731b48f7fee,,,,beard-000cor,,,,,,,Beard,Corey,Corey,,,,,,,,,,,,,,2016,2017,,,,,,,,,,
d00379ca,d00379ca-9fc7-4526-8316-41ef87a3022f,123076,taffj101,taffjo01,taff--001joh,1012810,,,,,,Taff,John,John Gallatin,,,,1890,6,3,1961,5,15,1910,1915,1913,1913,,,,,,,,,,,,
d00385a0,d00385a0-4e2b-46ac-81f0-ef1976330707,,,,voda--000sag,,,,,,,Voda,Sage,Sage,,,,,,,,,,,,,,2017,2020,,,,,,,,,,
d0038c4a,d0038c4a-ce23-41b6-b668-ad2068c0b0d7,576393,,,brewer001rus,,,,,,,Brewer,Russell,Robert Russell,,,,1988,2,25,,,,2010,2013,,,,,,,,,,,,,,
d003cefa,d003cefa-5cd2-40de-a15a-ac03acd1665a,,,,cordel001eri,,,,,,,Cordell,Eric,Eric,,,,1987,1,29,,,,2009,2009,,,,,,,,,,,,,,
d00431af,d00431af-e852-4cf1-b4bc-433a0607e5e6,,,,woods-005jac,,,,,,,Woods,Jacob,Jacob,,,,,,,,,,,,,,2023,2023,,,,,,,,,,
d0044926,d0044926-e05f-4620-bdf8-ce634ec2e2ce,,,,bordea000ty-,,,,,,,Boudreau,Ty,Ty,,,,,,,,,,,,,,2022,2023,,,,,,,,,,
d00462d7,d00462d7-7d44-4e95-b8e1-32320272f55a,,,,cherry000eth,,,,,,,Cherry,Ethan,Ethan,,,,,,,,,,,,,,2018,2020,,,,,,,,,,
d0049c37,d0049c37-0566-4615-8cc8-cc42506e0614,440168,,,tribe-001byr,,,,,,,Tribe,Byron,Byron Lowell,,,,1975,3,21,,,,1996,2000,,,,,,,,,,,,,,
d0049ffb,d0049ffb-1bc6-4d49-be2d-e2aecadacf24,,,,willia221---,,,,,,,Williams,Big Chief,Big Chief,,,,,,,,,,1912,1912,,,,,,,,,,,,,,
d004d914,d004d914-0005-49b5-b700-a92b3e02696e,,,,liebs-000che,,,,,,,Liebs,Cheesy,Cheesy,,,,,,,,,,1914,1914,,,,,,,,,,,,,,
d004eb77,d004eb77-99bc-4cdd-a328-d6e92cc59108,,,,mitche004gar,,,,,,,Mitchell,Gary,Gary,,,,,,,,,,,,,,,,,,,,,,,,,
d0056cce,d0056cce-1fe1-4450-bc9c-9644d5018b8f,,,,snyder048---,,,,,,,Snyder,,,,,,,,,,,,1913,1913,,,,,,,,,,,,,,
d0057efe,d0057efe-0492-424d-beaa-c2d5904b37d7,,,,martin005ric,,,,,,,Martinez,Ricardo,Ricardo,,Marin,,1939,,,,,,1961,1966,,,,,,,,,,,,,,
d0059cfa,d0059cfa-fe90-404c-891f-f8cf2e8fdf3e,,,,guzman001eli,,,,,,,Guzman,Elidio,Elidio,,,,,,,,,,1968,1968,,,,,,,,,,,,,,
d005f3e0,d005f3e0-5275-4d0e-9f75-7ccbf9eb8695,,,,tatera000mar,,,,,,,Tatera,Mark,Mark,,,,1991,9,20,,,,,,,,2011,2014,,,,,,,,,,
d00617be,d00617be-d293-4da8-9208-d92450609921,,,,roudeb001---,,,,,,,Roudebush,George,George,,,,,,,,,,1916,1916,,,,,,,,,,,,,,
d0065320,d0065320-2be2-4f07-b0fd-2c6a8a9e96ec,700275,,,gil---000rub,,,,,,,Gil,Ruben,Ruben,,Alvares,,2002,3,25,,,,,,,,,,,,,,,,,,,
d0065e4f,d0065e4f-5ae1-470d-8c2b-319d10a561a9,,,,sommer005---,,,,,,,Summerville,W.,W.,,,,,,,,,,1905,1905,,,,,,,,,,,,,,
d0066a73,d0066a73-934f-488d-ab08-c02e962d0143,,,,snipes000---,,,,,,,Snipes,,,,,,,,,,,,1917,1917,,,,,,,,,,,,,,
d0066e36,d0066e36-8004-4370-bb89-04a5c249ef29,,,,olson-000col,,,,,,,Olson,Colt,Colt,,,,,,,,,,,,,,2013,2016,,,,,,,,,,
d0066e9a,d0066e9a-556c-4d18-976d-6a561e6bb769,,,,brown-001nel,,,,,,,Brown,Nelson,Nelson Ashton,,,,1931,3,15,2016,9,4,1954,1954,,,,,,,,,,,,,,
d0067d67,d0067d67-44c3-4cea-aa61-9ce3a5cfd4ea,,,,wilder001cle,,,,,,,Wilder,Cleo,Cleo,,,Kid,,,,,,,1913,1913,,,,,,,,,,,,,,
d0068f55,d0068f55-070a-4b87-891b-7145148b09ca,,,,johnso039joh,,,,,,,Johnson,John,John,,,,,,,,,,,,,,2016,2018,,,,,,,,,,
d0069848,d0069848-fe0e-4cdb-97a8-cc20fa52e2bc,,,,benham001her,,,,,,,Benham,Herbert,Herbert,,,,,,,,,,1908,1910,,,,,,,,,,,,,,
d006a4f5,d006a4f5-2f08-4dc5-beef-483fdee64479,,,,rodrig002geo,,,,,,,Rodriguez,George,George,,,,,,,,,,,,,,2016,2019,,,,,,,,,,
d006b96c,d006b96c-b881-4a94-be37-e327bc60caed,,,,grantl000eri,,,,,,,Grantland,Eric,Eric,,,,,,,,,,,,,,2014,2017,,,,,,,,,,
d006c249,d006c249-e09f-438f-b28f-a0386cad27d3,,,,cook--001jim,,,,,,,Cook,Jimmy,Jimmy,,,,,,,,,,1915,1916,,,,,,,,,,,,,,
d006ce58,d006ce58-eabf-4e95-84f0-4b0ef1d4925a,454452,,,saunch001mic,,,,,,,Saunches,Mike,Michael T.,,,,1981,7,6,,,,2002,2003,,,,,,,,,,,,,,
d006e352,d006e352-f234-498a-9599-e9fc636a507b,,,,cahill005joh,,,,,,,Cahill,John,John J.,,,,,,,,,,1924,1924,,,,,,,,,,,,,,
d006eb70,d006eb70-c9d4-4af4-9490-745e916126ce,,,,,,,,,,,Sickels,Sydney,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,
d007108b,d007108b-180b-4fb4-a07f-76879f4dc8ce,,,,temes-001man,,,,,,,Temes,Manuel,Manuel,,,,1927,,,,,,1951,1954,,,,,,,,,,,,,,
d00729fc,d00729fc-53e9-4cbf-9543-04abf4f71cfb,,,,christ001kev,,,,,,,Christman,Kevin,Kevin W.,,,,1965,8,8,,,,1986,1987,,,,,,,,,,,,,,
d0074a9e,d0074a9e-cf6d-4667-a88b-29c03d5b562a,,,,scheue000tyl,,,,,,,Scheuer,Tyler,Tyler,,,,,,,,,,,,,,2014,2016,,,,,,,,,,
d0074aee,d0074aee-7852-41e3-a6ec-8d68ab7a57d4,,,,,,,,,,,Van Wyk,Kinzi,Kinzi,,,,,,,,,,,,,,,,,,,,,,,,,
d0076109,d0076109-4809-4cbe-8ef3-8ee3dc54e60a,115918,highe101,highed01,high--001edw,1005797,,,,,,High,Ed,Edward Thomas,,,,1873,10,26,1926,2,20,1900,1902,1901,1901,,,,,,,,,,,,
d0076f54,d0076f54-93f1-4eea-b9ec-118e993d2e44,,,,kitts-000owe,,,,,,,Kitts,Owen,Owen,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
d0077f59,d0077f59-c59f-4cf8-8b59-74d323ee0574,,,,miller003jak,,,,,,,Miller,Jake,Jake,,,,,,,,,,,,,,2013,2016,,,,,,,,,,
d0079800,d0079800-d664-45b3-adc9-27905c0137b9,,,,heyne-002kyl,,,,,,,Heyne,Kyler,Kyler,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
d007cc9b,d007cc9b-15cf-4ddd-a9ce-1b620f918ce6,,,,ellmye000mat,,,,,,,Ellmyer,Matt,Matt,,,,1997,10,30,,,,,,,,2017,2020,,,,,,,,,,
d007d7b0,d007d7b0-2af9-4485-a247-fed189fbb93f,,,,uno---000ter,,,,,,,Uno,Teruyuki,Teruyuki,,,,1952,2,10,,,,1972,1981,,,,,,,,,,,,,,
d007d90f,d007d90f-74f0-49e6-a536-7d565b0a9588,,,,jackso077---,,,,,,,Jackson,,,,,,,,,,,,1892,1892,,,,,,,,,,,,,,
d00802e4,d00802e4-cad5-44ae-bf10-48a1b0486eea,,,,rieman005---,,,,,,,Rieman,,,,,,,,,,,,1890,1890,,,,,,,,,,,,,,
d0083aa0,d0083aa0-5c47-4031-9c07-823492b6031c,,,,rogers044---,,,,,,,Rogers,,,,,,,,,,,,1910,1910,,,,,,,,,,,,,,
d008486b,d008486b-5795-43e4-9079-f68b39913ecb,,,,olmo--000kei,,,,,,,Olmo,Keith,Keith,,,,,,,,,,,,,,2018,2020,,,,,,,,,,
d0086f6c,d0086f6c-9616-44f0-97b2-9de574cb1cb2,,,,cowlin000jac,,,,,,,Cowling,Jacob,Jacob,,,,,,,,,,,,,,2016,2018,,,,,,,,,,
d00883ed,d00883ed-afe7-4024-898f-691ce39c9ab4,118171,maieb101,maierbo01,maier-001rob,1007996,,,,,,Maier,Bob,Robert Phillip,,,,1915,9,5,1993,8,4,1937,1945,1945,1945,,,1943,1943,,,,,,,,
d008b7da,d008b7da-0d37-400f-b36e-4ebc28e065e8,,,,feige-000der,,,,,,,Feige,Derek,Derek,,,,,,,,,,,,,,2016,2018,,,,,,,,,,
d008e2d3,d008e2d3-2679-4d1b-869f-f2b295a84588,,,,chan--000dyl,,,,,,,Chan,Dylan,Dylan,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
d0095965,d0095965-a3e4-4a47-a745-a51585fedfda,,,,boyer-001lew,,,,,,,Boyer,Lynn,Lewis Lynn,,,,1935,4,22,2016,8,7,1954,1956,,,,,,,,,,,,,,
d0097cca,d0097cca-0d0a-44ee-a919-41e12e3c4bfb,,,,stewar000dic,,,,,,,Stewart,Dick,Dick,,,,,,,,,,,,,,,,1936,1936,,,,,,,,
d009e761,d009e761-3744-43f9-85ec-d4c982bb2e08,,,,kunz--001eug,,,,,,,Kunz,Eugene,Eugene,,,,,,,,,,1923,1926,,,,,,,,,,,,,,
d009ebce,d009ebce-190c-407e-ba04-d435b04d98ee,437853,,,fowler001mal,,,,,,,Fowler,Maleke,Maleke Iwuan,,,,1975,8,11,,,,1996,2003,,,,,,,,,,,,,,
d009f9d0,d009f9d0-9c5f-4868-9d5b-89dc90c02a74,,,,kast--001del,,,,,,,Kast,Delbert,Delbert Lee,,,Pee Wee,1930,8,5,,,,1949,1954,,,,,,,,,,,,,,
d00a2f37,d00a2f37-c3d8-4e12-915a-aacb95821d0b,,,,baxter000sam,,,,,,,Baxter,Sam,Sam,,,,,,,,,,,,,,2016,2017,,,,,,,,,,
d00a7136,d00a7136-ec5c-46a3-aaef-bf00bf5227b4,,,,aquila000lou,,,,,,,Aquila,Louis,Louis,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
d00a717c,d00a717c-393c-4918-96ea-41a7ea9c5099,,,,,,,,,,,Satchell,Taylor,Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
d00ab754,d00ab754-0f7c-4e4b-b048-a136c8dfdd5e,,,,blackw001f--,,,,,,,Blackwell,Frank,Frank G.,,,,,,,,,,1913,1916,,,,,,,,,,,,,,
d00b2243,d00b2243-5119-429c-8260-4e74ef34cf22,119883,oberh101,oberbhe01,oberbe001hen,1009676,,,,,,Oberbeck,Henry,Henry A.,,,,1858,5,17,1921,8,26,1883,1884,1883,1884,,,,,,,,,1884,1884,1884,1884
d00b2fa4,d00b2fa4-5329-4866-841e-983f7aeb42bd,,,,long--001zac,,,,,,,Long,Zach,Zach,,,,,,,,,,,,,,2009,2013,,,,,,,,,,
d00b9771,d00b9771-0ae0-45b3-b2df-6b1c031d5284,121741,scanm101,scanlmo01,scanla001mor,1011492,,,,,,Scanlan,Mort,Mortimer J.,,,,1861,3,18,1928,12,29,1890,1892,1890,1890,,,,,,,,,,,,
d00badea,d00badea-108f-4a95-8add-be22f54efe9d,,,,cerny-000dan,,,,,,,Černý,Daniel,Daniel,,,,2000,,,,,,,,,,,,,,,,,,,,,
d00bc508,d00bc508-2013-4947-838f-34e0fba01ad6,,,,,,,,,,,Smartt,Taylor,Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
d00c059b,d00c059b-32d4-49ca-8957-6e33d5f1e7b7,,,,kmet--000col,,,,,,,Kmet,Cole,Cole,,,,,,,,,,,,,,2018,2019,,,,,,,,,,
d00c3a75,d00c3a75-a1f3-484d-8cd0-9bf32783bd62,593479,,,gil---001jea,,,,,,,Gil,Yean Carlos,Yean Carlos Jose,,Mendez,,1990,12,10,,,,2010,2017,,,,,,,,,,,,,,
d00c4998,d00c4998-c1de-43b9-8fe3-9ffecfe1df8b,,,,ness--000syd,,,,,,,Ness,Sydney,Sydney,,,,,,,,,,,,,,2018,2019,,,,,,,,,,
d00c4f5e,d00c4f5e-0a21-4954-8526-ad1684edaf5b,,,,jacobs005fra,,,,,,,Jacobs,Francisco,Francisco,,,,,,,,,,1956,1956,,,,,,,,,,,,,,
d00c745a,d00c745a-3cbc-4b31-ad37-7a5ed777d64d,,,,burns-019joh,,,,,,,Burns,John,John,,,,,,,,,,,,,,2015,2015,,,,,,,,,,
d00c7ce9,d00c7ce9-84c6-4295-bce6-d207d076a930,,,,gonzal006hec,,,,,,,Gonzales,Hector,Hector,,,,,,,,,,,,,,,,,,,,,,,,,
d00cae3d,d00cae3d-83a7-48f8-9629-c51e00dfdf3e,622067,,,west--003jar,,,,,,,West,Jared,Jared Walker,,,,1993,6,8,,,,2015,2015,,,2013,2014,,,,,,,,,,
d00cddd9,d00cddd9-dcf0-46ee-8d1a-5475ff7882ac,,,,lee---002jin,,,,,,,Lee,Jin-u,Jin-u,,,,1956,3,18,,,,1982,1987,,,,,,,,,,,,,,
d00ce819,d00ce819-0c09-47d1-9aae-c85ae524ecd0,,,,graebe001wil,,,,,,,Graeber,William,William F.,Jr.,,,1934,,,,,,1957,1957,,,,,,,,,,,,,,
d00cf9ba,d00cf9ba-a27c-4086-ae4f-32b2dbd165c2,,,,simon-002ben,,,,,,,Simon,Ben,Ben,,,,,,,,,,,,,,2021,2022,,,,,,,,,,
d00d08e9,d00d08e9-3e18-4ac1-8532-583d29803828,,,,cobb--001tom,,,,,,,Cobb,Tommy,Tommy Coates,,,,1940,,,,,,1961,1962,,,,,,,,,,,,,,
d00d1684,d00d1684-d02d-41b8-9f10-b790a683eeec,,,,mari--000max,,,,,,,Mari,Max,Max,,,,,,,,,,,,,,2018,2018,,,,,,,,,,
d00d44fb,d00d44fb-0607-4807-9464-b3f353f83b13,,,,haitsu000ale,,,,,,,Haitsuka,Alex,Alex,,,,,,,,,,,,,,2008,2011,,,,,,,,,,
d00d71b1,d00d71b1-2f73-46d7-bf26-d5ff87ea8b64,,,,baker-003wil,,,,,,,Baker,William,William,,,,,,,,,,1935,1935,,,,,,,,,,,,,,
d00d74e5,d00d74e5-d9c6-4417-b5ce-e6856d3d4b8a,,,,bottig001pau,,,,,,,Bottigleiro,Paul,Paul,,,,1985,8,19,,,,2010,2010,,,,,,,,,,,,,,
d00d930a,d00d930a-0ec9-4448-8026-f1ae2d7736e5,,,,molar-001jas,,,,,,,Molar,Jason,Jason,,,,,,,,,,1997,1997,,,,,,,,,,,,,,
d00dcae7,d00dcae7-17b4-4146-868d-98438013a3ba,,,,beecro001gor,,,,,,,Beecroft,Gordon,Gordon Ross,,,,1935,3,14,,,,1954,1955,,,,,,,,,,,,,,
d00dcbfc,d00dcbfc-1b19-4974-b035-4f3f79850173,,,,dunnin000mas,,,,,,,Dunning,Mason,Mason,,,,,,,,,,,,,,2015,2016,,,,,,,,,,
d00de767,d00de767-bfc2-4323-b996-da24c557bdff,,,,,,,,,,,Turgeon,Brianna,Brianna,,,,,,,,,,,,,,,,,,,,,,,,,
d00df91b,d00df91b-8a42-4361-9983-b5320c867af6,,,,curran001ric,,,,,,,Curran,Richard,Richard Joseph,,,,,,,,,,1951,1951,,,,,,,,,,,,,,
d00e04ff,d00e04ff-3372-4d65-9876-b22c57258b18,695049,,,kerry-000bre,,,,,,,Kerry,Brett,Brett Dustin,,,,1999,4,12,,,,2021,2022,,,2019,2021,,,,,,,,,,
d00e0e2c,d00e0e2c-c007-4fb8-8ce9-dbda03ab22b3,,,,,,,,,,,Cota,Kelsie,Kelsie,,,,,,,,,,,,,,,,,,,,,,,,,
d00e270d,d00e270d-5d6b-434c-b419-c05721cff01c,,,,defeli001pat,,,,,,,DeFelice,Patrick,Patrick E.,,,,1921,,,,,,1942,1943,,,,,,,,,,,,,,
d00e42ff,d00e42ff-aa7a-4848-ac7e-b1bd3e3e1a4f,,,,lovely000ker,,,,,,,Lovely,Kerthatis,Kerthatis,,,,,,,,,,,,,,,,,,,,,,,,,
d00e593a,d00e593a-3d29-47f8-89aa-bdb1c169ddc0,,,,miller005ste,,,,,,,Miller,Steven,Steven J.,,,,1959,,,,,,1981,1981,,,,,,,,,,,,,,
d00e6688,d00e6688-079b-43f9-89b6-02abf436def5,116488,jamic101,jamiech01,jamies001cha,1006355,,,,,,Jamieson,Charlie,Charles Devine,,,Cuckoo,1893,2,7,1969,10,27,1912,1933,1915,1932,,,,,,,,,,,,
d00e8e69,d00e8e69-1c16-4b62-9255-380f41795c5b,,,,johnso001ale,,,,,,,Johnson,Alejandro,Alejandro,,,,1957,,,,,,1975,1975,,,,,,,,,,,,,,
d00ea784,d00ea784-39c8-4670-b03c-9bd8cbaa6bfd,,,,thoms-000ale,,,,,,,Thoms,Alex,Alex,,,,,,,,,,,,,,,,,,,,,,,,,
d00ec4fb,d00ec4fb-4887-4be6-bf71-5b3d1bac8ef5,,,,sinatr001gre,,,,,,,Sinatro,Greg,Gregory Campion,,,,1951,8,30,,,,1972,1977,,,,,,,,,,,,,,
d00ec50d,d00ec50d-1887-45f3-8dba-508b3cf54b92,,,,lacko-000joe,,,,,,,Lacko,Joe,Joe,,,,,,,,,,,,,,,,,,,,,,,,,
d00ecfb7,d00ecfb7-9929-4125-a83a-a6d95ddd6cd7,,,,elmore002ver,,,,,,,Elmore,Vertis,Vertis N.,,,,1932,,,,,,1951,1958,,,,,,,,,,,,,,
d00f001a,d00f001a-4642-4cbd-a669-80339de04587,,,,virgon001alf,,,,,,,Virgona,Alfred,Alfred S.,,,,,,,,,,1953,1954,,,,,,,,,,,,,,
d00f5c35,d00f5c35-2abc-41b3-81aa-39b105d50e23,,,,chase-001lou,,,,,,,Chase,Louis,Louis A.,,,,,,,,,,1908,1910,,,,,,,,,,,,,,
d00f9405,d00f9405-006b-47ac-b19f-778dd6ae5a4b,,,,zoelle000pey,,,,,,,Zoeller,Peyton,Peyton,,,,,,,,,,,,,,2019,2019,,,,,,,,,,
d00fbcba,d00fbcba-cf7f-4bd4-b630-ce8987014b05,,,,chavez003nic,,,,,,,Chavez,Nicolas,Nicolas,,,,,,,,,,,,,,2022,2022,,,,,,,,,,
d00fcd94,d00fcd94-80c0-466a-893a-3329b6bbd91e,,,,hickma005---,,,,,,,Hickman,,,,,,,,,,,,1915,1915,,,,,,,,,,,,,,
d00ff380,d00ff380-0649-4b06-84dc-719beeb3e48f,451683,,,medlin001cli,,,,,,,Medlin,C. J.,Clifton Jerry,,,,1982,3,3,,,,2002,2007,,,,,,,,,,,,,,
d00ffbe1,d00ffbe1-7e1e-4f3e-95ec-eddb5b7475a4,,,,mennit000sam,,,,,,,Mennitt,Sam,Sam,,,,,,,,,,,,,,2018,2021,,,,,,,,,,
d0100182,d0100182-119e-4434-bb86-b822e722196f,,,,barnes000key,,,,,,,Barnes,Keyon,Keyon,,,,,,,,,,,,,,2011,2011,,,,,,,,,,
d01035c8,d01035c8-c8c6-4fa0-8eb4-d3c9767c8e25,,,,hanna-001pet,,,,,,,Hanna,Pete,Pete,,,,,,,,,,1924,1924,,,,,,,,,,,,,,
d0106c6e,d0106c6e-ed55-42bb-9e82-9cff5154e3a2,,,,smith-003wal,,,,,,,Smith,Walter,Walter,Jr.,,,1928,,,,,,1948,1950,,,,,,,,,,,,,,
d010a1ac,d010a1ac-6fb7-441f-a44d-8979cc0d00c6,,,,,,,,,,,Livaudais,Amanda,Amanda,,,,,,,,,,,,,,,,,,,,,,,,,
d010f671,d010f671-2bf8-49fa-bd2e-635357a6c31a,,,,,,,,,,,Newman,Mailee,Mailee,,,,,,,,,,,,,,,,,,,,,,,,,
d0113d8d,d0113d8d-73ac-4c91-95b1-75fc34321c38,,,,moore-002edw,,,,,,,Moore,Edward,Edward A.,,,,1954,,,,,,1974,1974,,,,,,,,,,,,,,
d0114925,d0114925-b6d2-4082-a259-b2f71d478b7d,,,,pawlow001hen,,,,,,,Pawlowicz,Henry,Henry W.,,,,1946,10,7,,,,1964,1967,,,,,,,,,,,,,,
d0114d36,d0114d36-a416-42d5-9f2a-2c5480cc60f0,,,,,,,,,,,Glawson,Emma,Emma,,,,,,,,,,,,,,,,,,,,,,,,,
d0115031,d0115031-79cb-415c-b9c9-5849f83a1144,,,,willin001ral,,,,,,,Willingham,Ralph,Ralph E.,,,,,,,,,,1940,1946,,,,,,,,,,,,,,
d01192bb,d01192bb-11e4-4f25-85e9-86ff224e74a4,,,,vansic001dix,,,,,,,VanSickle,Dixie,Charlie,,,,,,,,,,,,,,,,,,,,,,1912,1913,,
d011be80,d011be80-21b2-432d-8ca5-85e0ecc88665,,,,steven003w--,,,,,,,Stevens,W.,W.,,,,,,,,,,1940,1940,,,,,,,,,,,,,,
